t_years,z,x,r0,capital,log_capital_deviation,tax_rate,nu_tax_speed,ell_J_K,m_J_tau,output,fiscal_resources,J,X,N,c,varpi,lq_log_capital_deviation,lq_tax_rate
3.4000000000000004,-1.806616591576036,0.06522775669153025,0.016170082914075963,1.0062958127295683,0.0062760768927128925,0.49056609768823467,-0.0005187857808843771,1.0153021116726368,-0.00037008996489194655,0.35668861650472766,0.2545264730298854,12.806844796897915,12.786368672941876,-0.020476123948701026,0.2583192639533445,-0.8714550967073144,0.0061803076799049625,0.490922524649124
3.6,-1.806616591576036,0.06253590602646117,0.016333614343385993,1.00655589174486,0.0065344953506260945,0.49048001612777464,-0.00034395244026892317,1.0143202956932305,-0.00024533905821800254,0.3566467765516962,0.25451477027853897,12.797553879731048,12.776270648591538,-0.02128323113011913,0.25811525652290945,-0.835797011807005,0.006433471649729166,0.49082881450279114
3.8000000000000003,-1.806616591576036,0.059955143958801624,0.016490640611174896,1.0068048333303505,0.006781784953188429,0.49042776706470786,-0.00018036480004357208,1.0133833575628606,-0.00012863852367220275,0.35660650980991465,0.2545047329656182,12.788645592430985,12.766589781859892,-0.022055810562613597,0.25791967680575006,-0.8015842875225112,0.00667581787524161,0.4907678828472521
4.0,-1.806616591576036,0.05748088603049288,0.016641409328359266,1.007042843584611,0.007018158595641173,0.4904071579894531,-2.7461370329057764e-05,1.0124894548757635,-1.9583676919581598e-05,0.3565677292305307,0.2544962404964205,12.780103962067258,12.757308856318092,-0.022795105743386206,0.2577321769833934,-0.7687594808220319,0.006907565672920684,0.4907377170780731
4.2,-1.806616591576036,0.05510873697711246,0.01678615970606144,1.0072701308695469,0.00724383086085798,0.49041610585682627,0.00011529127988438004,1.0116368203309904,8.220968120706565e-05,0.3565303520331707,0.25448917941780086,12.771913676013472,12.748411362116583,-0.023502313881095187,0.257552423512181,-0.7372673305461472,0.007128932391347585,0.49073639416275633
4.4,-1.806616591576036,0.0528344829201395,0.016925122740069774,1.007486905222454,0.007459017456423034,0.4904526316336794,0.00024840008084814504,1.0108237585925868,0.000177106425643078,0.3564942995154435,0.25448344297162767,12.764060055385228,12.739881467616613,-0.024178587743534964,0.25738009655014876,-0.7070546838226993,0.007340133383463977,0.4907620770555585
4.6000000000000005,-1.806616591576036,0.05065408388143355,0.017058521402488865,1.0076933778280828,0.007663934711804855,0.49051485514268856,0.000372346924716822,1.0100486432769529,0.0002654531948922667,0.3564594968712977,0.2544789306800863,12.756529029537173,12.731703992078096,-0.02482503743366334,0.25721488940524795,-0.6780704240547194,0.007541381979966948,0.49081301125382215
4.800000000000001,-1.806616591576036,0.048563666606629315,0.017186570838902904,1.0078897605451411,0.0078587991298891,0.49060099020344694,0.000487590034127147,1.0093099140766624,0.0003475794071770344,0.35642587301773837,0.2544755479610952,12.749307111472442,12.723864379358561,-0.025442732095729833,0.2570565080039925,-0.6502654005460216,0.007732889463845789,0.4908875214901236
5.0,-1.806616591576036,0.046559517684699236,0.017309478569575133,1.0080762654822184,0.008043826987701855,0.4907093400127472,0.0005945652531698011,1.008606073987127,0.00042379821714354,0.3563933604294464,0.25447320576977417,12.742381374177505,12.71634867261456,-0.02603270155387634,0.25690467038035913,-0.6235923598184088,0.007914865046063105,0.49098400855477503
5.2,-1.806616591576036,0.04463807695146109,0.017427444693385617,1.0082531046184735,0.008219233981549775,0.4908382928014198,0.0006936872526412889,1.0079356866693143,0.000494407407750645,0.35636189498086895,0.25447182026606324,12.735739427860082,12.709143489972613,-0.026595937885146477,0.2567591061842746,-0.5980058786605186,0.008087515842381416,0.4911009462434418
5.4,-1.806616591576036,0.042795931165313,0.0175406620933699,1.008420489464777,0.008385234912170424,0.4909863177151136,0.0007853506644059208,1.0072973739178135,0.0005596902282871881,0.35633141579536726,0.25447131250494065,12.729369398062765,12.702236001133855,-0.027133396928983793,0.25661955620896615,-0.5734622989390132,0.008251046851334569,0.49123687842485203
5.6000000000000005,-1.806616591576036,0.04102980794396118,0.017649316642865107,1.0085786307616746,0.008542043406171193,0.4911519609110266,0.0008699311481119061,1.0066898132338196,0.0006199161811635873,0.35630186510107725,0.25447160814771275,12.723259904624967,12.695613904888063,-0.02764599973547597,0.2564857719366839,-0.549919664187379,0.008405660933342064,0.49139041622377966
5.800000000000001,-1.806616591576036,0.03933656995136975,0.01775358741139839,1.0087277382106183,0.008689871670145934,0.49133384186388623,0.000947786393143086,1.0061117355034137,0.000675341759832742,0.3562731880931248,0.2544726371929918,12.717400041465877,12.689265407506738,-0.02813463395433161,0.256357515102183,-0.5273376579816942,0.008551558790962846,0.49156023531468207
6.0,-1.806616591576036,0.03771320932460639,0.01785364686956772,1.0088680202352802,0.008828930274230202,0.4915306498672417,0.0010192570604370043,1.0055619227758374,0.0007262111414120755,0.3562453328018714,0.2544743337257816,12.711779357161014,12.683179201986402,-0.028600155166893272,0.2562345572733814,-0.5056775441064053,0.008688938950283897,0.49174507332155926
6.2,-1.806616591576036,0.03615684233068349,0.017949661092267522,1.0089996837700643,0.008959427962170448,0.491741140718224,0.0010846676681778682,1.0050392061374718,0.0007727568371079697,0.35621824996688756,0.2544766356832719,12.706387836285064,12.677344448113187,-0.02904338816297782,0.25611667944861105,-0.4849021085014186,0.00881799774343769,0.4919437273197861
6.4,-1.806616591576036,0.034664704243903534,0.018041789959703243,1.009122934073164,0.009081571485228129,0.491964133575412,0.0011443274249204028,1.0045424636779157,0.0008152003031970155,0.35619189291636494,0.2544794846360849,12.70121588149361,12.671750753319898,-0.029465128164781654,0.2560036716698787,-0.46497560297983315,0.008938929292241455,0.49215505143584104
